ID,Type,SKU,Name,Published,Short description,Description,Regular price,Sale price,Categories,Tags,In stock?,Meta: _price_min,Meta: _price_max,Meta: _price_avg,Meta: _nb_sources,Meta: _last_update
,simple,SB-ADI-CAMPUS-00S,Adidas Campus 00s,1,Prix agrégés marché FR — 40 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 113.75 €, moyenne 87.04 €. Dernière mise à jour : 2026-03-28 18:41:31.",113.75,87.04,Sneakers > Adidas,"Adidas,sneakers,FR",1,65.00,113.75,87.04,40,2026-03-28 18:41:31
,simple,SB-ADI-CAMPUS-00S-WOM,Adidas Campus 00s Women,1,Prix agrégés marché FR — 32 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 85.00 €, max 155.00 €, moyenne 115.00 €. Dernière mise à jour : 2026-03-28 18:41:31.",155.00,115.00,Sneakers > Adidas,"Adidas,sneakers,FR",1,85.00,155.00,115.00,32,2026-03-28 18:41:31
,simple,SB-ADI-CAMPUS-80S,Adidas Campus 80s,1,Prix agrégés marché FR — 40 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 113.75 €, moyenne 86.08 €. Dernière mise à jour : 2026-03-28 18:41:31.",113.75,86.08,Sneakers > Adidas,"Adidas,sneakers,FR",1,65.00,113.75,86.08,40,2026-03-28 18:41:31
,simple,SB-ADI-FORUM-BOLD-WOM,Adidas Forum Bold Women,1,Prix agrégés marché FR — 31 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 95.00 €, max 170.00 €, moyenne 128.00 €. Dernière mise à jour : 2026-03-28 18:41:31.",170.00,128.00,Sneakers > Adidas,"Adidas,sneakers,FR",1,95.00,170.00,128.00,31,2026-03-28 18:41:31
,simple,SB-ADI-FORUM-HIGH,Adidas Forum High,1,Prix agrégés marché FR — 35 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 74.95 €, max 130.00 €, moyenne 98.35 €. Dernière mise à jour : 2026-03-28 18:41:31.",130.00,98.35,Sneakers > Adidas,"Adidas,sneakers,FR",1,74.95,130.00,98.35,35,2026-03-28 18:41:31
,simple,SB-ADI-FORUM-LOW,Adidas Forum Low,1,Prix agrégés marché FR — 42 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 113.75 €, moyenne 87.99 €. Dernière mise à jour : 2026-03-28 18:41:31.",113.75,87.99,Sneakers > Adidas,"Adidas,sneakers,FR",1,65.00,113.75,87.99,42,2026-03-28 18:41:31
,simple,SB-ADI-GAZELLE-BOLD,Adidas Gazelle Bold,1,Prix agrégés marché FR — 44 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 122.50 €, moyenne 95.41 €. Dernière mise à jour : 2026-03-28 18:41:31.",122.50,95.41,Sneakers > Adidas,"Adidas,sneakers,FR",1,70.00,122.50,95.41,44,2026-03-28 18:41:31
,simple,SB-ADI-GAZELLE-BOLD-W,Adidas Gazelle Bold Women,1,Prix agrégés marché FR — 38 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 90.00 €, max 160.00 €, moyenne 118.00 €. Dernière mise à jour : 2026-03-28 18:41:31.",160.00,118.00,Sneakers > Adidas,"Adidas,sneakers,FR",1,90.00,160.00,118.00,38,2026-03-28 18:41:31
,simple,SB-ADI-GAZELLE-INDOOR,Adidas Gazelle Indoor,1,Prix agrégés marché FR — 40 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 122.50 €, moyenne 96.39 €. Dernière mise à jour : 2026-03-28 18:41:31.",122.50,96.39,Sneakers > Adidas,"Adidas,sneakers,FR",1,70.00,122.50,96.39,40,2026-03-28 18:41:31
,simple,SB-ADI-HANDBALL-SPEZI,Adidas Handball Spezial Women,1,Prix agrégés marché FR — 38 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 90.00 €, max 160.00 €, moyenne 120.00 €. Dernière mise à jour : 2026-03-28 18:41:31.",160.00,120.00,Sneakers > Adidas,"Adidas,sneakers,FR",1,90.00,160.00,120.00,38,2026-03-28 18:41:31
,simple,SB-ADI-SAMBA-CLASSIC,Adidas Samba Classic,1,Prix agrégés marché FR — 36 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 74.95 €, max 131.16 €, moyenne 102.46 €. Dernière mise à jour : 2026-03-28 18:41:31.",131.16,102.46,Sneakers > Adidas,"Adidas,sneakers,FR",1,74.95,131.16,102.46,36,2026-03-28 18:41:31
,simple,SB-ADI-SAMBA-OG,Adidas Samba OG,1,Prix agrégés marché FR — 41 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 74.95 €, max 131.16 €, moyenne 105.01 €. Dernière mise à jour : 2026-03-28 18:41:31.",131.16,105.01,Sneakers > Adidas,"Adidas,sneakers,FR",1,74.95,131.16,105.01,41,2026-03-28 18:41:31
,simple,SB-ADI-SAMBA-OG-WOMEN,Adidas Samba OG Women,1,Prix agrégés marché FR — 26 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 80.00 €, max 135.00 €, moyenne 109.55 €. Dernière mise à jour : 2026-03-28 18:41:31.",135.00,109.55,Sneakers > Adidas,"Adidas,sneakers,FR",1,80.00,135.00,109.55,26,2026-03-28 18:41:31
,simple,SB-ADI-SL-72-OG-WOMEN,Adidas SL 72 OG Women,1,Prix agrégés marché FR — 31 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 64.95 €, max 110.00 €, moyenne 84.91 €. Dernière mise à jour : 2026-03-28 18:41:31.",110.00,84.91,Sneakers > Adidas,"Adidas,sneakers,FR",1,64.95,110.00,84.91,31,2026-03-28 18:41:31
,simple,SB-ADI-STAN-SMITH,Adidas Stan Smith,1,Prix agrégés marché FR — 38 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 85.00 €, max 148.75 €, moyenne 115.64 €. Dernière mise à jour : 2026-03-28 18:41:31.",148.75,115.64,Sneakers > Adidas,"Adidas,sneakers,FR",1,85.00,148.75,115.64,38,2026-03-28 18:41:31
,simple,SB-ADI-STAN-SMITH-REC,Adidas Stan Smith Recon,1,Prix agrégés marché FR — 33 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 74.95 €, max 131.16 €, moyenne 100.20 €. Dernière mise à jour : 2026-03-28 18:41:31.",131.16,100.20,Sneakers > Adidas,"Adidas,sneakers,FR",1,74.95,131.16,100.20,33,2026-03-28 18:41:31
,simple,SB-ADI-SUPERSTAR,Adidas Superstar,1,Prix agrégés marché FR — 34 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 89.95 €, max 157.41 €, moyenne 126.40 €. Dernière mise à jour : 2026-03-28 18:41:31.",157.41,126.40,Sneakers > Adidas,"Adidas,sneakers,FR",1,89.95,157.41,126.40,34,2026-03-28 18:41:31
,simple,SB-ADI-SUPERSTAR-XLG,Adidas Superstar XLG,1,Prix agrégés marché FR — 24 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 89.95 €, max 144.00 €, moyenne 116.48 €. Dernière mise à jour : 2026-03-28 18:41:31.",144.00,116.48,Sneakers > Adidas,"Adidas,sneakers,FR",1,89.95,144.00,116.48,24,2026-03-28 18:41:31
,simple,SB-ASI-GEL-1130,Asics Gel-1130,1,Prix agrégés marché FR — 36 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 78.20 €, max 135.00 €, moyenne 101.37 €. Dernière mise à jour : 2026-03-28 18:41:31.",135.00,101.37,Sneakers > Asics,"Asics,sneakers,FR",1,78.20,135.00,101.37,36,2026-03-28 18:41:31
,simple,SB-ASI-GEL-1130-PREMI,Asics Gel-1130 Premium,1,Prix agrégés marché FR — 33 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 69.95 €, max 122.41 €, moyenne 95.83 €. Dernière mise à jour : 2026-03-28 18:41:31.",122.41,95.83,Sneakers > Asics,"Asics,sneakers,FR",1,69.95,122.41,95.83,33,2026-03-28 18:41:31
,simple,SB-ASI-GEL-1130-WOMEN,Asics Gel-1130 Women,1,Prix agrégés marché FR — 34 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 85.00 €, max 150.00 €, moyenne 112.00 €. Dernière mise à jour : 2026-03-28 18:41:31.",150.00,112.00,Sneakers > Asics,"Asics,sneakers,FR",1,85.00,150.00,112.00,34,2026-03-28 18:41:31
,simple,SB-ASI-GEL-CUMULUS-26,Asics Gel-Cumulus 26,1,Prix agrégés marché FR — 35 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 104.00 €, max 182.00 €, moyenne 138.82 €. Dernière mise à jour : 2026-03-28 18:41:31.",182.00,138.82,Sneakers > Asics,"Asics,sneakers,FR",1,104.00,182.00,138.82,35,2026-03-28 18:41:31
,simple,SB-ASI-GEL-KAYANO-14,Asics Gel-Kayano 14,1,Prix agrégés marché FR — 27 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 109.00 €, max 190.75 €, moyenne 148.44 €. Dernière mise à jour : 2026-03-28 18:41:31.",190.75,148.44,Sneakers > Asics,"Asics,sneakers,FR",1,109.00,190.75,148.44,27,2026-03-28 18:41:31
,simple,SB-ASI-GEL-KAYANO-14-,Asics Gel-Kayano 14 Vintage,1,Prix agrégés marché FR — 29 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 120.00 €, moyenne 93.93 €. Dernière mise à jour : 2026-03-28 18:41:31.",120.00,93.93,Sneakers > Asics,"Asics,sneakers,FR",1,70.00,120.00,93.93,29,2026-03-28 18:41:31
,simple,SB-ASI-GEL-KAYANO-14-,Asics Gel-Kayano 14 Women,1,Prix agrégés marché FR — 29 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 130.00 €, max 230.00 €, moyenne 172.00 €. Dernière mise à jour : 2026-03-28 18:41:31.",230.00,172.00,Sneakers > Asics,"Asics,sneakers,FR",1,130.00,230.00,172.00,29,2026-03-28 18:41:31
,simple,SB-ASI-GEL-LYTE-III-O,Asics Gel-Lyte III OG,1,Prix agrégés marché FR — 37 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 89.95 €, max 157.41 €, moyenne 126.18 €. Dernière mise à jour : 2026-03-28 18:41:31.",157.41,126.18,Sneakers > Asics,"Asics,sneakers,FR",1,89.95,157.41,126.18,37,2026-03-28 18:41:31
,simple,SB-ASI-GEL-NIMBUS-9,Asics Gel-Nimbus 9,1,Prix agrégés marché FR — 31 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 99.90 €, max 174.83 €, moyenne 135.24 €. Dernière mise à jour : 2026-03-28 18:41:31.",174.83,135.24,Sneakers > Asics,"Asics,sneakers,FR",1,99.90,174.83,135.24,31,2026-03-28 18:41:31
