ID,Type,SKU,Name,Published,Short description,Description,Regular price,Sale price,Categories,Tags,In stock?,Meta: _price_min,Meta: _price_max,Meta: _price_avg,Meta: _nb_sources,Meta: _last_update
,simple,SB-NIK-AIR-MAX-90-GOR,Nike Air Max 90 Gore-Tex,1,Prix agrégés marché FR — 31 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 100.00 €, max 175.00 €, moyenne 145.67 €. Dernière mise à jour : 2026-03-29 05:00:00.",175.00,145.67,Sneakers > Nike,"Nike,sneakers,FR",1,100.00,175.00,145.67,31,2026-03-29 05:00:00
,simple,SB-NIK-AIR-MAX-90-PRE,Nike Air Max 90 Premium,1,Prix agrégés marché FR — 29 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 100.00 €, max 175.00 €, moyenne 144.03 €. Dernière mise à jour : 2026-03-29 05:00:00.",175.00,144.03,Sneakers > Nike,"Nike,sneakers,FR",1,100.00,175.00,144.03,29,2026-03-29 05:00:00
,simple,SB-NIK-AIR-MAX-90-WOM,Nike Air Max 90 Women,1,Prix agrégés marché FR — 25 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 100.00 €, max 175.00 €, moyenne 130.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",175.00,130.00,Sneakers > Nike,"Nike,sneakers,FR",1,100.00,175.00,130.00,25,2026-03-29 05:00:00
,simple,SB-NIK-AIR-MAX-95-ESS,Nike Air Max 95 Essential,1,Prix agrégés marché FR — 43 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 64.95 €, max 113.66 €, moyenne 113.66 €. Dernière mise à jour : 2026-03-29 05:00:00.",113.66,113.66,Sneakers > Nike,"Nike,sneakers,FR",1,64.95,113.66,113.66,43,2026-03-29 05:00:00
,simple,SB-NIK-AIR-MAX-95-PRE,Nike Air Max 95 Premium,1,Prix agrégés marché FR — 51 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 113.75 €, moyenne 113.75 €. Dernière mise à jour : 2026-03-29 05:00:00.",113.75,113.75,Sneakers > Nike,"Nike,sneakers,FR",1,65.00,113.75,113.75,51,2026-03-29 05:00:00
,simple,SB-NIK-AIR-MAX-97-ESS,Nike Air Max 97 Essential,1,Prix agrégés marché FR — 15 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 150.00 €, max 230.00 €, moyenne 183.66 €. Dernière mise à jour : 2026-03-29 05:00:00.",230.00,183.66,Sneakers > Nike,"Nike,sneakers,FR",1,150.00,230.00,183.66,15,2026-03-29 05:00:00
,simple,SB-NIK-AIR-MAX-97-PRE,Nike Air Max 97 Premium,1,Prix agrégés marché FR — 13 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 150.00 €, max 230.00 €, moyenne 191.10 €. Dernière mise à jour : 2026-03-29 05:00:00.",230.00,191.10,Sneakers > Nike,"Nike,sneakers,FR",1,150.00,230.00,191.10,13,2026-03-29 05:00:00
,simple,SB-NIK-CORTEZ-WOMEN,Nike Cortez Women,1,Prix agrégés marché FR — 32 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 80.00 €, max 145.00 €, moyenne 108.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",145.00,108.00,Sneakers > Nike,"Nike,sneakers,FR",1,80.00,145.00,108.00,32,2026-03-29 05:00:00
,simple,SB-NIK-DUNK-HIGH-RETR,Nike Dunk High Retro,1,Prix agrégés marché FR — 18 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 100.00 €, max 175.00 €, moyenne 138.32 €. Dernière mise à jour : 2026-03-29 05:00:00.",175.00,138.32,Sneakers > Nike,"Nike,sneakers,FR",1,100.00,175.00,138.32,18,2026-03-29 05:00:00
,simple,SB-NIK-DUNK-LOW-PRO,Nike Dunk Low Pro,1,Prix agrégés marché FR — 28 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 90.00 €, max 157.50 €, moyenne 126.99 €. Dernière mise à jour : 2026-03-29 05:00:00.",157.50,126.99,Sneakers > Nike,"Nike,sneakers,FR",1,90.00,157.50,126.99,28,2026-03-29 05:00:00
,simple,SB-NIK-DUNK-LOW-RETRO,Nike Dunk Low Retro,1,Prix agrégés marché FR — 29 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 90.00 €, max 157.50 €, moyenne 122.09 €. Dernière mise à jour : 2026-03-29 05:00:00.",157.50,122.09,Sneakers > Nike,"Nike,sneakers,FR",1,90.00,157.50,122.09,29,2026-03-29 05:00:00
,simple,SB-NIK-DUNK-LOW-WOMEN,Nike Dunk Low Women,1,Prix agrégés marché FR — 23 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 95.00 €, max 170.00 €, moyenne 126.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",170.00,126.00,Sneakers > Nike,"Nike,sneakers,FR",1,95.00,170.00,126.00,23,2026-03-29 05:00:00
,simple,SB-NIK-P-6000-WOMEN,Nike P-6000 Women,1,Prix agrégés marché FR — 33 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 85.00 €, max 150.00 €, moyenne 112.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",150.00,112.00,Sneakers > Nike,"Nike,sneakers,FR",1,85.00,150.00,112.00,33,2026-03-29 05:00:00
,simple,SB-NIK-V2K-RUN-WOMEN,Nike V2K Run Women,1,Prix agrégés marché FR — 19 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 95.00 €, max 165.00 €, moyenne 122.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",165.00,122.00,Sneakers > Nike,"Nike,sneakers,FR",1,95.00,165.00,122.00,19,2026-03-29 05:00:00
,simple,SB-NIK-ZOOM-VOMERO-5-,Nike Zoom Vomero 5 Women,1,Prix agrégés marché FR — 38 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.00 €, max 210.00 €, moyenne 158.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",210.00,158.00,Sneakers > Nike,"Nike,sneakers,FR",1,120.00,210.00,158.00,38,2026-03-29 05:00:00
,simple,SB-ONR-CLOUD-5-PUSH,On Running Cloud 5 Push,1,Prix agrégés marché FR — 16 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.00 €, max 195.00 €, moyenne 149.96 €. Dernière mise à jour : 2026-03-29 05:00:00.",195.00,149.96,Sneakers > On Running,"On Running,sneakers,FR",1,120.00,195.00,149.96,16,2026-03-29 05:00:00
,simple,SB-ONR-CLOUD-5-WATERP,On Running Cloud 5 Waterproof,1,Prix agrégés marché FR — 16 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.00 €, max 195.00 €, moyenne 152.40 €. Dernière mise à jour : 2026-03-29 05:00:00.",195.00,152.40,Sneakers > On Running,"On Running,sneakers,FR",1,120.00,195.00,152.40,16,2026-03-29 05:00:00
,simple,SB-ONR-CLOUD-5-WOMEN,On Running Cloud 5 Women,1,Prix agrégés marché FR — 14 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.00 €, max 195.00 €, moyenne 147.82 €. Dernière mise à jour : 2026-03-29 05:00:00.",195.00,147.82,Sneakers > On Running,"On Running,sneakers,FR",1,120.00,195.00,147.82,14,2026-03-29 05:00:00
,simple,SB-ONR-CLOUD-X-4,On Running Cloud X 4,1,Prix agrégés marché FR — 13 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.00 €, max 195.00 €, moyenne 148.12 €. Dernière mise à jour : 2026-03-29 05:00:00.",195.00,148.12,Sneakers > On Running,"On Running,sneakers,FR",1,120.00,195.00,148.12,13,2026-03-29 05:00:00
,simple,SB-ONR-CLOUDGO-2,On Running Cloudgo 2,1,Prix agrégés marché FR — 12 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 121.50 €, max 195.00 €, moyenne 154.12 €. Dernière mise à jour : 2026-03-29 05:00:00.",195.00,154.12,Sneakers > On Running,"On Running,sneakers,FR",1,121.50,195.00,154.12,12,2026-03-29 05:00:00
,simple,SB-ONR-CLOUDMONSTER-H,On Running Cloudmonster Hyper,1,Prix agrégés marché FR — 14 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 121.50 €, max 200.00 €, moyenne 153.18 €. Dernière mise à jour : 2026-03-29 05:00:00.",200.00,153.18,Sneakers > On Running,"On Running,sneakers,FR",1,121.50,200.00,153.18,14,2026-03-29 05:00:00
,simple,SB-ONR-CLOUDMONSTER-W,On Running Cloudmonster Women,1,Prix agrégés marché FR — 15 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 121.50 €, max 200.00 €, moyenne 150.97 €. Dernière mise à jour : 2026-03-29 05:00:00.",200.00,150.97,Sneakers > On Running,"On Running,sneakers,FR",1,121.50,200.00,150.97,15,2026-03-29 05:00:00
,simple,SB-ONR-CLOUDNOVA-FORM,On Running Cloudnova Form,1,Prix agrégés marché FR — 17 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 121.50 €, max 195.00 €, moyenne 149.81 €. Dernière mise à jour : 2026-03-29 05:00:00.",195.00,149.81,Sneakers > On Running,"On Running,sneakers,FR",1,121.50,195.00,149.81,17,2026-03-29 05:00:00
,simple,SB-ONR-CLOUDRUNNER-2,On Running Cloudrunner 2,1,Prix agrégés marché FR — 13 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 121.50 €, max 195.00 €, moyenne 151.88 €. Dernière mise à jour : 2026-03-29 05:00:00.",195.00,151.88,Sneakers > On Running,"On Running,sneakers,FR",1,121.50,195.00,151.88,13,2026-03-29 05:00:00
,simple,SB-ONR-CLOUDRUNNER-WO,On Running Cloudrunner Women,1,Prix agrégés marché FR — 15 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 121.50 €, max 200.00 €, moyenne 151.30 €. Dernière mise à jour : 2026-03-29 05:00:00.",200.00,151.30,Sneakers > On Running,"On Running,sneakers,FR",1,121.50,200.00,151.30,15,2026-03-29 05:00:00
,simple,SB-ONR-CLOUDSURFER-7,On Running Cloudsurfer 7,1,Prix agrégés marché FR — 14 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 121.50 €, max 195.00 €, moyenne 153.60 €. Dernière mise à jour : 2026-03-29 05:00:00.",195.00,153.60,Sneakers > On Running,"On Running,sneakers,FR",1,121.50,195.00,153.60,14,2026-03-29 05:00:00
,simple,SB-ONR-CLOUDSURFER-WO,On Running Cloudsurfer Women,1,Prix agrégés marché FR — 14 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 121.50 €, max 200.00 €, moyenne 152.11 €. Dernière mise à jour : 2026-03-29 05:00:00.",200.00,152.11,Sneakers > On Running,"On Running,sneakers,FR",1,121.50,200.00,152.11,14,2026-03-29 05:00:00
,simple,SB-PUM-CLYDE-OG,Puma Clyde OG,1,Prix agrégés marché FR — 28 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 55.00 €, max 99.00 €, moyenne 96.71 €. Dernière mise à jour : 2026-03-29 05:00:00.",99.00,96.71,Sneakers > Puma,"Puma,sneakers,FR",1,55.00,99.00,96.71,28,2026-03-29 05:00:00
,simple,SB-PUM-FUTURE-RIDER-P,Puma Future Rider Play On,1,Prix agrégés marché FR — 26 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 55.99 €, max 100.78 €, moyenne 96.98 €. Dernière mise à jour : 2026-03-29 05:00:00.",100.78,96.98,Sneakers > Puma,"Puma,sneakers,FR",1,55.99,100.78,96.98,26,2026-03-29 05:00:00
,simple,SB-PUM-PALERMO-LEATHE,Puma Palermo Leather,1,Prix agrégés marché FR — 14 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 112.50 €, moyenne 89.67 €. Dernière mise à jour : 2026-03-29 05:00:00.",112.50,89.67,Sneakers > Puma,"Puma,sneakers,FR",1,70.00,112.50,89.67,14,2026-03-29 05:00:00
,simple,SB-PUM-PALERMO-OG,Puma Palermo OG,1,Prix agrégés marché FR — 14 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 112.50 €, moyenne 90.39 €. Dernière mise à jour : 2026-03-29 05:00:00.",112.50,90.39,Sneakers > Puma,"Puma,sneakers,FR",1,70.00,112.50,90.39,14,2026-03-29 05:00:00
,simple,SB-PUM-PALERMO-WOMEN,Puma Palermo Women,1,Prix agrégés marché FR — 13 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 112.50 €, moyenne 89.72 €. Dernière mise à jour : 2026-03-29 05:00:00.",112.50,89.72,Sneakers > Puma,"Puma,sneakers,FR",1,70.00,112.50,89.72,13,2026-03-29 05:00:00
,simple,SB-PUM-RS-X-EFEKT,Puma RS-X Efekt,1,Prix agrégés marché FR — 30 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 55.00 €, max 99.00 €, moyenne 94.50 €. Dernière mise à jour : 2026-03-29 05:00:00.",99.00,94.50,Sneakers > Puma,"Puma,sneakers,FR",1,55.00,99.00,94.50,30,2026-03-29 05:00:00
,simple,SB-PUM-RS-X-REINVENTI,Puma RS-X Reinvention,1,Prix agrégés marché FR — 28 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 55.00 €, max 99.00 €, moyenne 96.72 €. Dernière mise à jour : 2026-03-29 05:00:00.",99.00,96.72,Sneakers > Puma,"Puma,sneakers,FR",1,55.00,99.00,96.72,28,2026-03-29 05:00:00
,simple,SB-PUM-RS-X-WOMEN,Puma RS-X Women,1,Prix agrégés marché FR — 26 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 85.00 €, max 160.00 €, moyenne 118.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",160.00,118.00,Sneakers > Puma,"Puma,sneakers,FR",1,85.00,160.00,118.00,26,2026-03-29 05:00:00
,simple,SB-PUM-SPEEDCAT,Puma Speedcat,1,Prix agrégés marché FR — 23 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 120.00 €, moyenne 93.20 €. Dernière mise à jour : 2026-03-29 05:00:00.",120.00,93.20,Sneakers > Puma,"Puma,sneakers,FR",1,70.00,120.00,93.20,23,2026-03-29 05:00:00
,simple,SB-PUM-SPEEDCAT-OG,Puma Speedcat OG,1,Prix agrégés marché FR — 21 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 71.95 €, max 118.38 €, moyenne 91.46 €. Dernière mise à jour : 2026-03-29 05:00:00.",118.38,91.46,Sneakers > Puma,"Puma,sneakers,FR",1,71.95,118.38,91.46,21,2026-03-29 05:00:00
,simple,SB-PUM-SPEEDCAT-WOMEN,Puma Speedcat Women,1,Prix agrégés marché FR — 19 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 120.00 €, moyenne 89.32 €. Dernière mise à jour : 2026-03-29 05:00:00.",120.00,89.32,Sneakers > Puma,"Puma,sneakers,FR",1,70.00,120.00,89.32,19,2026-03-29 05:00:00
,simple,SB-PUM-SUEDE-CLASSIC-,Puma Suede Classic Archive,1,Prix agrégés marché FR — 16 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 60.00 €, max 108.00 €, moyenne 85.80 €. Dernière mise à jour : 2026-03-29 05:00:00.",108.00,85.80,Sneakers > Puma,"Puma,sneakers,FR",1,60.00,108.00,85.80,16,2026-03-29 05:00:00
,simple,SB-PUM-SUEDE-CLASSIC-,Puma Suede Classic XXI,1,Prix agrégés marché FR — 13 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 69.90 €, max 103.50 €, moyenne 86.91 €. Dernière mise à jour : 2026-03-29 05:00:00.",103.50,86.91,Sneakers > Puma,"Puma,sneakers,FR",1,69.90,103.50,86.91,13,2026-03-29 05:00:00
,simple,SB-PUM-SUEDE-WOMEN,Puma Suede Women,1,Prix agrégés marché FR — 19 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 63.00 €, max 110.00 €, moyenne 83.62 €. Dernière mise à jour : 2026-03-29 05:00:00.",110.00,83.62,Sneakers > Puma,"Puma,sneakers,FR",1,63.00,110.00,83.62,19,2026-03-29 05:00:00
,simple,SB-REE-BB-4000-II,Reebok BB 4000 II,1,Prix agrégés marché FR — 22 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 75.00 €, max 150.00 €, moyenne 108.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",150.00,108.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,75.00,150.00,108.00,22,2026-03-29 05:00:00
,simple,SB-REE-CLASSIC-LEATHE,Reebok Classic Leather Legacy,1,Prix agrégés marché FR — 21 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 130.00 €, moyenne 92.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",130.00,92.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,65.00,130.00,92.00,21,2026-03-29 05:00:00
,simple,SB-REE-CLASSIC-LEATHE,Reebok Classic Leather SP,1,Prix agrégés marché FR — 18 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 135.00 €, moyenne 95.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",135.00,95.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,70.00,135.00,95.00,18,2026-03-29 05:00:00
,simple,SB-REE-CLASSIC-LEATHE,Reebok Classic Leather Women,1,Prix agrégés marché FR — 17 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 135.00 €, moyenne 98.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",135.00,98.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,70.00,135.00,98.00,17,2026-03-29 05:00:00
,simple,SB-REE-CLUB-C-85-EXTR,Reebok Club C 85 Extra,1,Prix agrégés marché FR — 18 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 58.00 €, max 115.00 €, moyenne 82.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",115.00,82.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,58.00,115.00,82.00,18,2026-03-29 05:00:00
,simple,SB-REE-CLUB-C-85-VINT,Reebok Club C 85 Vintage,1,Prix agrégés marché FR — 24 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 55.00 €, max 110.00 €, moyenne 78.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",110.00,78.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,55.00,110.00,78.00,24,2026-03-29 05:00:00
,simple,SB-REE-CLUB-C-85-WOME,Reebok Club C 85 Women,1,Prix agrégés marché FR — 19 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 125.00 €, moyenne 90.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",125.00,90.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,65.00,125.00,90.00,19,2026-03-29 05:00:00
,simple,SB-REE-FREESTYLE-HI-1,Reebok Freestyle Hi 1987,1,Prix agrégés marché FR — 25 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 70.00 €, max 140.00 €, moyenne 102.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",140.00,102.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,70.00,140.00,102.00,25,2026-03-29 05:00:00
,simple,SB-REE-FREESTYLE-HI-W,Reebok Freestyle Hi Women,1,Prix agrégés marché FR — 18 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 80.00 €, max 150.00 €, moyenne 112.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",150.00,112.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,80.00,150.00,112.00,18,2026-03-29 05:00:00
,simple,SB-REE-INSTAPUMP-FURY,Reebok Instapump Fury OG,1,Prix agrégés marché FR — 22 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.00 €, max 200.00 €, moyenne 155.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",200.00,155.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,120.00,200.00,155.00,22,2026-03-29 05:00:00
,simple,SB-REE-INSTAPUMP-FURY,Reebok Instapump Fury Women,1,Prix agrégés marché FR — 22 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 130.00 €, max 220.00 €, moyenne 168.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",220.00,168.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,130.00,220.00,168.00,22,2026-03-29 05:00:00
,simple,SB-REE-NANO-X4,Reebok Nano X4,1,Prix agrégés marché FR — 12 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 95.00 €, max 165.00 €, moyenne 125.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",165.00,125.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,95.00,165.00,125.00,12,2026-03-29 05:00:00
,simple,SB-REE-NANO-X4-WOMEN,Reebok Nano X4 Women,1,Prix agrégés marché FR — 18 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 95.00 €, max 170.00 €, moyenne 126.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",170.00,126.00,Sneakers > Reebok,"Reebok,sneakers,FR",1,95.00,170.00,126.00,18,2026-03-29 05:00:00
,simple,SB-SAL-ACS-PRO-ADVANC,Salomon ACS Pro Advanced,1,Prix agrégés marché FR — 25 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 140.00 €, max 210.00 €, moyenne 170.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",210.00,170.00,Sneakers > Salomon,"Salomon,sneakers,FR",1,140.00,210.00,170.00,25,2026-03-29 05:00:00
,simple,SB-SAL-ACS-PRO-WOMEN,Salomon ACS Pro Women,1,Prix agrégés marché FR — 24 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 105.00 €, max 178.50 €, moyenne 138.96 €. Dernière mise à jour : 2026-03-29 05:00:00.",178.50,138.96,Sneakers > Salomon,"Salomon,sneakers,FR",1,105.00,178.50,138.96,24,2026-03-29 05:00:00
,simple,SB-SAL-PULSAR-ADVANCE,Salomon Pulsar Advanced,1,Prix agrégés marché FR — 24 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 125.00 €, max 190.00 €, moyenne 155.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",190.00,155.00,Sneakers > Salomon,"Salomon,sneakers,FR",1,125.00,190.00,155.00,24,2026-03-29 05:00:00
,simple,SB-SAL-PULSAR-PLATFOR,Salomon Pulsar Platform,1,Prix agrégés marché FR — 20 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.00 €, max 180.00 €, moyenne 150.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",180.00,150.00,Sneakers > Salomon,"Salomon,sneakers,FR",1,120.00,180.00,150.00,20,2026-03-29 05:00:00
,simple,SB-SAL-SPEEDCROSS-6,Salomon Speedcross 6,1,Prix agrégés marché FR — 20 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 104.95 €, max 170.00 €, moyenne 136.98 €. Dernière mise à jour : 2026-03-29 05:00:00.",170.00,136.98,Sneakers > Salomon,"Salomon,sneakers,FR",1,104.95,170.00,136.98,20,2026-03-29 05:00:00
,simple,SB-SAL-SPEEDCROSS-6-G,Salomon Speedcross 6 GTX,1,Prix agrégés marché FR — 15 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 104.95 €, max 170.00 €, moyenne 139.58 €. Dernière mise à jour : 2026-03-29 05:00:00.",170.00,139.58,Sneakers > Salomon,"Salomon,sneakers,FR",1,104.95,170.00,139.58,15,2026-03-29 05:00:00
,simple,SB-SAL-XT-4-ADVANCED,Salomon XT-4 Advanced,1,Prix agrégés marché FR — 19 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.95 €, max 180.00 €, moyenne 146.34 €. Dernière mise à jour : 2026-03-29 05:00:00.",180.00,146.34,Sneakers > Salomon,"Salomon,sneakers,FR",1,120.95,180.00,146.34,19,2026-03-29 05:00:00
,simple,SB-SAL-XT-4-OG,Salomon XT-4 OG,1,Prix agrégés marché FR — 20 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 120.95 €, max 180.00 €, moyenne 147.78 €. Dernière mise à jour : 2026-03-29 05:00:00.",180.00,147.78,Sneakers > Salomon,"Salomon,sneakers,FR",1,120.95,180.00,147.78,20,2026-03-29 05:00:00
,simple,SB-SAL-XT-6-ADVANCED,Salomon XT-6 Advanced,1,Prix agrégés marché FR — 11 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 135.00 €, max 180.00 €, moyenne 154.54 €. Dernière mise à jour : 2026-03-29 05:00:00.",180.00,154.54,Sneakers > Salomon,"Salomon,sneakers,FR",1,135.00,180.00,154.54,11,2026-03-29 05:00:00
,simple,SB-SAL-XT-6-GORE-TEX,Salomon XT-6 Gore-Tex,1,Prix agrégés marché FR — 11 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 130.00 €, max 185.00 €, moyenne 152.64 €. Dernière mise à jour : 2026-03-29 05:00:00.",185.00,152.64,Sneakers > Salomon,"Salomon,sneakers,FR",1,130.00,185.00,152.64,11,2026-03-29 05:00:00
,simple,SB-SAL-XT-6-WOMEN,Salomon XT-6 Women,1,Prix agrégés marché FR — 11 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 130.00 €, max 180.00 €, moyenne 153.09 €. Dernière mise à jour : 2026-03-29 05:00:00.",180.00,153.09,Sneakers > Salomon,"Salomon,sneakers,FR",1,130.00,180.00,153.09,11,2026-03-29 05:00:00
,simple,SB-VAN-AUTHENTIC-LO-P,Vans Authentic Lo Pro,1,Prix agrégés marché FR — 18 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 61.60 €, max 107.80 €, moyenne 91.74 €. Dernière mise à jour : 2026-03-29 05:00:00.",107.80,91.74,Sneakers > Vans,"Vans,sneakers,FR",1,61.60,107.80,91.74,18,2026-03-29 05:00:00
,simple,SB-VAN-AUTHENTIC-WOME,Vans Authentic Women,1,Prix agrégés marché FR — 16 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 60.00 €, max 110.00 €, moyenne 80.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",110.00,80.00,Sneakers > Vans,"Vans,sneakers,FR",1,60.00,110.00,80.00,16,2026-03-29 05:00:00
,simple,SB-VAN-ERA-STACKED,Vans Era Stacked,1,Prix agrégés marché FR — 14 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 55.00 €, max 100.00 €, moyenne 72.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",100.00,72.00,Sneakers > Vans,"Vans,sneakers,FR",1,55.00,100.00,72.00,14,2026-03-29 05:00:00
,simple,SB-VAN-HALF-CAB-PRO,Vans Half Cab Pro,1,Prix agrégés marché FR — 18 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 120.00 €, moyenne 88.00 €. Dernière mise à jour : 2026-03-29 05:00:00.",120.00,88.00,Sneakers > Vans,"Vans,sneakers,FR",1,65.00,120.00,88.00,18,2026-03-29 05:00:00
,simple,SB-VAN-OLD-SKOOL-OVER,Vans Old Skool Overt,1,Prix agrégés marché FR — 12 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 110.00 €, moyenne 89.27 €. Dernière mise à jour : 2026-03-29 05:00:00.",110.00,89.27,Sneakers > Vans,"Vans,sneakers,FR",1,65.00,110.00,89.27,12,2026-03-29 05:00:00
,simple,SB-VAN-OLD-SKOOL-STAC,Vans Old Skool Stackform,1,Prix agrégés marché FR — 17 source(s).,"SneakerBot — agrégat multi-boutiques FR. Min 65.00 €, max 109.95 €, moyenne 87.45 €. Dernière mise à jour : 2026-03-29 05:00:00.",109.95,87.45,Sneakers > Vans,"Vans,sneakers,FR",1,65.00,109.95,87.45,17,2026-03-29 05:00:00
